ID,BULLETIN NUM,DATE,TIME,LAT,LON,DEPTH,MAGNITUDE,MAG TYPE,STATIONS,PHASES,FE REGION,STATUS,NETWORK,INTENSITY,TIMEZONE,ERZ,ERH,RMS,GAP,QUALITY,SOURCE,PRSN ID,datetime,time_id
20211106054058,00,2021-11-06,05:41:00.340,18.0070,-66.7653,16,1.71,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.80,0.54,0.20,156,B,DN,0,2021-11-06 05:41:00.340000+00:00,20211106054100
20211106085004,00,2021-11-06,08:50:05.110,18.0290,-66.7776,13,2.63,Md,23,23,2,PRELIMINAR,RSPR,I,UTC,0.21,0.36,0.13,102,A,DN,0,2021-11-06 08:50:05.110000+00:00,20211106085005
20211106154337,00,2021-11-06,15:43:50.510,17.9861,-66.7296,10,2.52,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.57,0.35,0.13,170,A,DN,0,2021-11-06 15:43:50.510000+00:00,20211106154350
20211106180012,00,2021-11-06,18:00:13.500,17.8771,-65.7031,4,3.36,Md,15,15,10,PRELIMINAR,RSPR,I,UTC,1.02,1.06,0.35,233,C,DN,0,2021-11-06 18:00:13.500000+00:00,20211106180013
20211107075318,00,2021-11-07,07:53:19.550,18.7248,-66.8441,60,3.31,Md,21,21,12,PRELIMINAR,RSPR,I,UTC,1.26,0.91,0.20,224,C,DN,0,2021-11-07 07:53:19.550000+00:00,20211107075319
20211107091113,00,2021-11-07,09:11:21.270,17.9471,-67.1025,9,1.83,Md,17,17,9,PRELIMINAR,RSPR,I,UTC,0.34,0.71,0.13,244,B,DN,0,2021-11-07 09:11:21.270000+00:00,20211107091121
20211107091444,00,2021-11-07,09:14:51.360,17.9443,-67.1026,9,3.24,Md,23,23,9,PRELIMINAR,RSPR,I,UTC,0.46,0.63,0.12,237,B,DN,0,2021-11-07 09:14:51.360000+00:00,20211107091451
20211107101430,00,2021-11-07,10:14:32.020,17.9505,-67.0945,9,2.96,Md,20,20,9,PRELIMINAR,RSPR,I,UTC,0.38,0.55,0.10,243,B,DN,0,2021-11-07 10:14:32.020000+00:00,20211107101432
20211107110135,01,2021-11-07,11:01:38.620,18.8938,-67.9630,6,3.57,Md,23,23,20,ACTUALIZADA,RSPR,I,UTC,1.28,1.94,0.44,173,C,DN,0,2021-11-07 11:01:38.620000+00:00,20211107110138
20211107191355,00,2021-11-07,19:14:19.190,18.0138,-66.7661,15,2.39,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,1.49,0.67,0.12,190,B,DN,0,2021-11-07 19:14:19.190000+00:00,20211107191419
20211108093703,00,2021-11-08,09:37:10.500,17.9356,-66.7955,15,2.22,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,1.19,0.66,0.12,220,B,DN,0,2021-11-08 09:37:10.500000+00:00,20211108093710
20211108102750,00,2021-11-08,10:27:49.520,17.9685,-66.9751,7,2.68,Md,16,16,2,PRELIMINAR,RSPR,I,UTC,0.34,0.57,0.18,193,C,DN,0,2021-11-08 10:27:49.520000+00:00,20211108102749
20211108125247,00,2021-11-08,12:52:54.320,17.9943,-66.9995,9,2.68,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.63,0.41,0.15,155,A,DN,0,2021-11-08 12:52:54.320000+00:00,20211108125254
20211108182320,01,2021-11-08,18:23:19.110,18.2505,-67.8011,148,3.65,Md,7,7,21,ACTUALIZADA,RSPR,I,UTC,1.41,3.92,0.21,180,B,DN,0,2021-11-08 18:23:19.110000+00:00,20211108182319
20211108191749,00,2021-11-08,19:17:53.200,17.9356,-66.9250,8,3.03,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,1.01,0.49,0.17,190,C,DN,0,2021-11-08 19:17:53.200000+00:00,20211108191753
20211108232030,00,2021-11-08,23:20:29.980,17.9155,-66.7471,6,3.05,Md,20,20,10,PRELIMINAR,RSPR,I,UTC,0.35,0.51,0.19,184,C,DN,0,2021-11-08 23:20:29.980000+00:00,20211108232029
20211109025259,00,2021-11-09,02:53:02.530,17.9358,-66.8218,13,2.25,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.39,0.83,0.13,218,B,DN,0,2021-11-09 02:53:02.530000+00:00,20211109025302
20211109063738,00,2021-11-09,06:37:48.400,17.9221,-66.7951,13,2.37,Md,9,9,10,PRELIMINAR,RSPR,I,UTC,0.47,0.81,0.10,226,B,DN,0,2021-11-09 06:37:48.400000+00:00,20211109063748
20211110025602,00,2021-11-10,02:56:04.460,18.0261,-66.7838,14,2.81,Md,22,22,2,PRELIMINAR,RSPR,I,UTC,0.39,0.29,0.15,123,A,DN,0,2021-11-10 02:56:04.460000+00:00,20211110025604
20211110090314,00,2021-11-10,09:03:19.190,18.6808,-67.4885,13,3.15,Md,10,10,22,PRELIMINAR,RSPR,I,UTC,0.93,0.87,0.27,208,C,DN,0,2021-11-10 09:03:19.190000+00:00,20211110090319
20211110181144,00,2021-11-10,18:11:56.920,18.0413,-66.7653,14,1.49,Md,4,4,2,PRELIMINAR,RSPR,I,UTC,0.98,2.31,0.12,160,B,DN,0,2021-11-10 18:11:56.920000+00:00,20211110181156
20211110181531,00,2021-11-10,18:15:31.320,18.1501,-65.8843,15,3.26,Md,12,12,4,PRELIMINAR,RSPR,I,UTC,0.68,0.58,0.20,131,A,DN,0,2021-11-10 18:15:31.320000+00:00,20211110181531
20211111002233,00,2021-11-11,00:22:33.210,17.9030,-66.8823,12,3.21,Md,24,24,10,PRELIMINAR,RSPR,I,UTC,0.44,0.65,0.16,202,C,DN,0,2021-11-11 00:22:33.210000+00:00,20211111002233
20211111002619,00,2021-11-11,00:26:24.580,17.9075,-66.8886,15,2.98,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.78,0.61,0.17,230,C,DN,0,2021-11-11 00:26:24.580000+00:00,20211111002624
20211111013122,00,2021-11-11,01:31:24.000,17.9166,-66.9445,17,2.38,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.84,0.60,0.14,231,B,DN,0,2021-11-11 01:31:24+00:00,20211111013124
20211111070428,00,2021-11-11,07:04:30.130,18.0018,-66.7478,14,2.38,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.55,0.60,0.12,191,B,DN,0,2021-11-11 07:04:30.130000+00:00,20211111070430
20211111093502,00,2021-11-11,09:35:50.240,17.9643,-66.9761,9,1.54,Md,4,4,2,PRELIMINAR,RSPR,I,UTC,1.19,0.77,0.08,256,B,DN,0,2021-11-11 09:35:50.240000+00:00,20211111093550
20211111120335,00,2021-11-11,12:04:25.980,17.9591,-66.9311,10,2.05,Md,4,4,2,PRELIMINAR,RSPR,I,UTC,1.35,0.74,0.08,279,B,DN,0,2021-11-11 12:04:25.980000+00:00,20211111120425
20211111145414,00,2021-11-11,14:56:04.580,18.5750,-66.0863,69,2.75,Md,9,9,12,PRELIMINAR,RSPR,I,UTC,1.74,2.13,0.27,218,C,DN,0,2021-11-11 14:56:04.580000+00:00,20211111145604
20211111150658,00,2021-11-11,15:06:59.340,18.5126,-65.5513,92,3.41,Md,15,15,13,PRELIMINAR,RSPR,I,UTC,0.82,1.47,0.16,219,C,DN,0,2021-11-11 15:06:59.340000+00:00,20211111150659
20211112012532,00,2021-11-12,01:25:32.390,17.9661,-66.9673,16,0.00,Md,3,3,2,PRELIMINAR,RSPR,I,UTC,0.80,1.68,0.03,327,B,DN,0,2021-11-12 01:25:32.390000+00:00,20211112012532
20211112013754,00,2021-11-12,01:37:54.290,17.9468,-66.7948,23,0.00,Md,3,3,2,PRELIMINAR,RSPR,I,UTC,3.10,1.32,0.17,218,C,DN,0,2021-11-12 01:37:54.290000+00:00,20211112013754
20211112013913,00,2021-11-12,01:39:13.910,19.2386,-67.4576,43,3.25,Md,7,7,22,PRELIMINAR,RSPR,I,UTC,9.97,1.62,0.23,234,C,DN,0,2021-11-12 01:39:13.910000+00:00,20211112013913
